stationId,wdId,altName,region,lat,long,yFounded,yRenewed,Bibliographie,year,person,choir
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1838,1837.0,Genth_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1838,1837.0,Halter_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1838,1837.0,Halter_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1838,1837.0,Stolz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1838,1837.0,Stolz_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1842,1841.0,Lemmerz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1842,1841.0,Lemmerz_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1842,1841.0,Stolz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1842,1841.0,Stolz_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1842,1841.0,Hofmann_XX,W
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1842,1841.0,Halter_XX,W
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1843,1842.0,Schoppmann_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1843,1842.0,Schoppmann_XY,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1843,1842.0,Stolz_XX,V
Enon,,,Südafrika,-33.39805555555556,25.545,1736,1791,NBG_1843,1842.0,Stolz_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Teutsch_CL,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Teutsch_M,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Kölbing_CR,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Kölbing_BE,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Sondermann_CG,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Sondermann_AS,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Brauer_PH,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Brauer_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Gysin_S,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Gysin_C,V
